mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
167,-437.3002,0.5535714,0.08928571,0.4464286,0,0,0,2.670954e-05 days
168,-436.4115,0.556213,0.0887574,0.443787,0,0,0,2.68681e-05 days
169,-431.8566,0.5588235,0.08823529,0.4411765,0,0,0,2.702474e-05 days
170,-431.8566,0.5555556,0.0877193,0.4444444,0,0,0,2.717895e-05 days
171,-426.94,0.5581395,0.0872093,0.4418605,0,0,0,2.733608e-05 days
172,-426.94,0.5549133,0.0867052,0.4450867,0,0,0,2.748424e-05 days
173,-422.7818,0.5574713,0.0862069,0.4425287,0,0,0,2.764526e-05 days
174,-422.7818,0.5542857,0.08571429,0.4457143,0,0,0,2.780721e-05 days
175,-422.7818,0.5511364,0.08522727,0.4488636,0,0,0,2.796298e-05 days
176,-422.7818,0.5480226,0.08474576,0.4519774,0,0,0,2.812142e-05 days
177,-418.2016,0.5505618,0.08426966,0.4494382,0,0,0,2.827152e-05 days
178,-414.2165,0.5530726,0.08379888,0.4469274,0,0,0,2.842872e-05 days
179,-413.1556,0.5555556,0.08333333,0.4444444,0,0,0,2.858712e-05 days
180,-413.1556,0.5524862,0.08287293,0.4475138,0,0,0,2.874273e-05 days
181,-411.0104,0.5549451,0.08241758,0.4450549,0,0,0,2.890097e-05 days
182,-412.1149,0.557377,0.08743169,0.442623,0,0,0,2.905851e-05 days
183,-410.3829,0.5597826,0.08695652,0.4402174,0,0,0,2.922023e-05 days
184,-410.3829,0.5567568,0.08648649,0.4432432,0,0,0,2.937563e-05 days
185,-408.2977,0.5591398,0.08602151,0.4408602,0,0,0,2.953508e-05 days
186,-406.7318,0.5614973,0.0855615,0.4385027,0,0,0,2.969794e-05 days
187,-405.5527,0.5638298,0.08510638,0.4361702,0,0,0,2.985452e-05 days
188,-403.8648,0.5661376,0.08465608,0.4338624,0,0,0,3.001544e-05 days
189,-403.8648,0.5631579,0.08421053,0.4368421,0,0,0,3.017128e-05 days
190,-403.554,0.565445,0.08376963,0.434555,0,0,0,3.032192e-05 days
191,-404.7029,0.5677083,0.08854167,0.4322917,0,0,0,3.047477e-05 days
192,-404.6709,0.5699482,0.0880829,0.4300518,0,0,0,3.062957e-05 days
193,-400.8443,0.5721649,0.08762887,0.4278351,0,0,0,3.078412e-05 days
194,-400.8443,0.5692308,0.08717949,0.4307692,0,0,0,3.094337e-05 days
195,-400.8443,0.5663265,0.08673469,0.4336735,0,0,0,3.109713e-05 days
196,-400.8443,0.5634518,0.08629442,0.4365482,0,0,0,3.12601e-05 days
197,-399.594,0.5656566,0.08585859,0.4343434,0,0,0,3.141464e-05 days
198,-396.8209,0.5678392,0.08542714,0.4321608,0,0,0,3.15756e-05 days
199,-398.5933,0.57,0.09,0.43,0,0,0,3.17344e-05 days
200,-398.5933,0.5671642,0.08955224,0.4328358,0,0,0,3.189179e-05 days
201,-398.1228,0.5693069,0.08910891,0.4306931,0,0,0,3.204859e-05 days
202,-398.1228,0.5665025,0.08866995,0.4334975,0,0,0,3.220091e-05 days
203,-398.1228,0.5637255,0.08823529,0.4362745,0,0,0,3.235556e-05 days
204,-394.559,0.5658537,0.08780488,0.4341463,0,0,0,3.251147e-05 days
205,-394.5476,0.5679612,0.08737864,0.4320388,0,0,0,3.266499e-05 days
206,-390.8796,0.5700483,0.08695652,0.4299517,0,0,0,3.28159e-05 days
207,-390.8796,0.5673077,0.08653846,0.4326923,0,0,0,3.297133e-05 days
208,-389.3259,0.569378,0.0861244,0.430622,0,0,0,3.312539e-05 days
209,-388.7642,0.5714286,0.08571429,0.4285714,0,0,0,3.327856e-05 days
210,-388.3139,0.5734597,0.08530806,0.4265403,0,0,0,3.343273e-05 days
211,-385.7472,0.5754717,0.08490566,0.4245283,0,0,0,3.358995e-05 days
212,-385.7472,0.57277,0.08450704,0.42723,0,0,0,3.374399e-05 days
213,-384.5262,0.5747664,0.08411215,0.4252336,0,0,0,3.389481e-05 days
214,-384.2813,0.5767442,0.08372093,0.4232558,0,0,0,3.405732e-05 days
215,-380.5862,0.5787037,0.08333333,0.4212963,0,0,0,3.421046e-05 days
216,-380.5862,0.5760369,0.08294931,0.4239631,0,0,0,3.437002e-05 days
217,-380.5862,0.5733945,0.08256881,0.4266055,0,0,0,3.452271e-05 days
218,-380.5862,0.5707763,0.08219178,0.4292237,0,0,0,3.467772e-05 days
219,-380.5862,0.5681818,0.08181818,0.4318182,0,0,0,3.483215e-05 days
220,-380.5862,0.5656109,0.08144796,0.4343891,0,0,0,3.498708e-05 days
221,-381.0962,0.5675676,0.08558559,0.4324324,0,0,0,3.514232e-05 days
222,-375.8344,0.5695067,0.08520179,0.4304933,0,0,0,3.529546e-05 days
223,-375.8344,0.5669643,0.08482143,0.4330357,0,0,0,3.545584e-05 days
224,-375.9183,0.5688889,0.08888889,0.4311111,0,0,0,3.561546e-05 days
225,-375.2107,0.5707965,0.08849558,0.4292035,0,0,0,3.576926e-05 days
226,-371.0048,0.5726872,0.08810573,0.4273128,0,0,0,3.592821e-05 days
227,-370.9055,0.5745614,0.0877193,0.4254386,0,0,0,3.608122e-05 days
