mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
252,-70.65934,0.9288538,0.458498,0.07114625,0,0,0,3.948857e-05 days
253,-70.67304,0.9291339,0.4606299,0.07086614,0,0,0,3.963996e-05 days
254,-70.74235,0.9294118,0.4627451,0.07058824,0,0,0,3.97946e-05 days
255,-70.69444,0.9296875,0.4609375,0.0703125,0,0,0,3.994584e-05 days
256,-70.5596,0.9299611,0.459144,0.07003891,0,0,0,4.00941e-05 days
257,-70.64198,0.9302326,0.4612403,0.06976744,0,0,0,4.026382e-05 days
258,-70.45139,0.9305019,0.4594595,0.06949807,0,0,0,4.042456e-05 days
259,-70.47134,0.9307692,0.4615385,0.06923077,0,0,0,4.05829e-05 days
260,-70.64301,0.9310345,0.4636015,0.06896552,0,0,0,4.074764e-05 days
261,-70.49727,0.9312977,0.4618321,0.06870229,0,0,0,4.090693e-05 days
262,-70.12925,0.9315589,0.460076,0.06844106,0,0,0,4.106235e-05 days
263,-69.84244,0.9318182,0.4583333,0.06818182,0,0,0,4.121544e-05 days
264,-70.16673,0.9320755,0.4603774,0.06792453,0,0,0,4.136711e-05 days
265,-70.1707,0.9323308,0.462406,0.06766917,0,0,0,4.152228e-05 days
266,-70.1707,0.928839,0.4606742,0.07116105,0,0,0,4.168173e-05 days
267,-70.40363,0.9291045,0.4626866,0.07089552,0,0,0,4.183166e-05 days
268,-70.1085,0.929368,0.4609665,0.07063197,0,0,0,4.198215e-05 days
269,-70.28691,0.9296296,0.462963,0.07037037,0,0,0,4.213087e-05 days
270,-70.05806,0.9298893,0.4612546,0.0701107,0,0,0,4.229588e-05 days
271,-70.04858,0.9301471,0.4595588,0.06985294,0,0,0,4.244913e-05 days
272,-69.85421,0.9304029,0.4578755,0.06959707,0,0,0,4.260219e-05 days
273,-70.07885,0.9306569,0.459854,0.06934307,0,0,0,4.276742e-05 days
274,-70.02038,0.9309091,0.4581818,0.06909091,0,0,0,4.291744e-05 days
275,-70.06399,0.9311594,0.4601449,0.06884058,0,0,0,4.306541e-05 days
276,-70.06689,0.9314079,0.4620939,0.06859206,0,0,0,4.321736e-05 days
277,-69.9824,0.9316547,0.4604317,0.06834532,0,0,0,4.336256e-05 days
278,-70.00821,0.9318996,0.4623656,0.06810036,0,0,0,4.35194e-05 days
279,-69.86777,0.9321429,0.4607143,0.06785714,0,0,0,4.36711e-05 days
280,-70.1949,0.9323843,0.4626335,0.06761566,0,0,0,4.382994e-05 days
281,-70.1949,0.929078,0.4609929,0.07092199,0,0,0,4.396959e-05 days
282,-70.01203,0.9293286,0.459364,0.07067138,0,0,0,4.412306e-05 days
283,-69.9959,0.9295775,0.4577465,0.07042254,0,0,0,4.428391e-05 days
284,-69.91366,0.9298246,0.4561404,0.07017544,0,0,0,4.443703e-05 days
285,-69.91366,0.9265734,0.4545455,0.07342657,0,0,0,4.459328e-05 days
286,-69.69147,0.9268293,0.4529617,0.07317073,0,0,0,4.474522e-05 days
287,-69.69147,0.9236111,0.4513889,0.07638889,0,0,0,4.491117e-05 days
288,-69.47217,0.9238754,0.449827,0.07612457,0,0,0,4.506424e-05 days
289,-69.44185,0.9241379,0.4482759,0.07586207,0,0,0,4.521389e-05 days
290,-69.38378,0.9243986,0.4467354,0.07560137,0,0,0,4.536362e-05 days
291,-69.3709,0.9246575,0.4452055,0.07534247,0,0,0,4.552663e-05 days
292,-69.40687,0.9249147,0.447099,0.07508532,0,0,0,4.567247e-05 days
293,-69.42812,0.9251701,0.4489796,0.07482993,0,0,0,4.58367e-05 days
294,-69.48821,0.9254237,0.4508475,0.07457627,0,0,0,4.59943e-05 days
295,-69.54582,0.9256757,0.4527027,0.07432432,0,0,0,4.614189e-05 days
296,-69.53233,0.9259259,0.4511785,0.07407407,0,0,0,4.628699e-05 days
297,-69.52546,0.9261745,0.4496644,0.0738255,0,0,0,4.643925e-05 days
298,-69.56637,0.9264214,0.451505,0.0735786,0,0,0,4.659501e-05 days
299,-69.37479,0.9266667,0.45,0.07333333,0,0,0,4.67406e-05 days
300,-69.34805,0.9269103,0.448505,0.0730897,0,0,0,4.689259e-05 days
301,-69.43,0.9271523,0.4503311,0.07284768,0,0,0,4.704155e-05 days
302,-69.62913,0.9273927,0.4521452,0.07260726,0,0,0,4.719244e-05 days
303,-69.56396,0.9276316,0.4506579,0.07236842,0,0,0,4.734759e-05 days
304,-69.637,0.9278689,0.452459,0.07213115,0,0,0,4.750072e-05 days
305,-69.78251,0.9281046,0.4542484,0.07189542,0,0,0,4.766969e-05 days
306,-69.78251,0.9250814,0.4527687,0.07491857,0,0,0,4.783412e-05 days
307,-69.7183,0.9253247,0.4512987,0.07467532,0,0,0,4.798471e-05 days
308,-69.7183,0.9223301,0.4498382,0.0776699,0,0,0,4.8161e-05 days
309,-69.55404,0.9225806,0.4483871,0.07741935,0,0,0,4.831436e-05 days
310,-69.58708,0.9228296,0.4501608,0.07717042,0,0,0,4.848698e-05 days
311,-69.87827,0.9230769,0.4519231,0.07692308,0,0,0,4.864868e-05 days
312,-69.86951,0.9233227,0.4504792,0.07667732,0,0,0,4.879584e-05 days
313,-70.09288,0.9235669,0.4522293,0.07643312,0,0,0,4.894827e-05 days
314,-69.84679,0.9238095,0.4507937,0.07619048,0,0,0,4.909814e-05 days
315,-70.05058,0.9240506,0.4525316,0.07594937,0,0,0,4.925017e-05 days
316,-70.11132,0.9242902,0.4542587,0.07570978,0,0,0,4.941184e-05 days
317,-70.05329,0.9245283,0.4528302,0.0754717,0,0,0,4.9558e-05 days
318,-69.82217,0.9247649,0.4514107,0.07523511,0,0,0,4.970784e-05 days
319,-69.79728,0.925,0.45,0.075,0,0,0,4.986145e-05 days
320,-69.90518,0.9252336,0.4517134,0.07476636,0,0,0,5.001394e-05 days
321,-69.69758,0.9254658,0.4503106,0.07453416,0,0,0,5.017303e-05 days
322,-69.71087,0.9256966,0.4520124,0.07430341,0,0,0,5.031994e-05 days
323,-69.77758,0.9259259,0.4537037,0.07407407,0,0,0,5.047522e-05 days
324,-69.87829,0.9261538,0.4553846,0.07384615,0,0,0,5.062343e-05 days
325,-69.85873,0.9263804,0.4539877,0.07361963,0,0,0,5.07746e-05 days
326,-69.90547,0.9266055,0.4556575,0.0733945,0,0,0,5.092295e-05 days
327,-69.81306,0.9268293,0.4542683,0.07317073,0,0,0,5.108166e-05 days
328,-69.81306,0.9240122,0.4528875,0.07598784,0,0,0,5.123513e-05 days
329,-69.64944,0.9242424,0.4515152,0.07575758,0,0,0,5.138282e-05 days
330,-69.75954,0.9244713,0.4531722,0.0755287,0,0,0,5.153807e-05 days
331,-69.54866,0.9246988,0.4518072,0.0753012,0,0,0,5.169517e-05 days
332,-69.50523,0.9249249,0.4504505,0.07507508,0,0,0,5.185387e-05 days
333,-69.57912,0.9251497,0.4520958,0.0748503,0,0,0,5.200348e-05 days
334,-69.63114,0.9253731,0.4537313,0.07462687,0,0,0,5.215415e-05 days
335,-69.62648,0.9255952,0.452381,0.07440476,0,0,0,5.232292e-05 days
336,-69.64314,0.925816,0.4540059,0.07418398,0,0,0,5.247382e-05 days
337,-69.51752,0.9260355,0.4526627,0.0739645,0,0,0,5.263204e-05 days
338,-69.64827,0.9262537,0.4542773,0.07374631,0,0,0,5.278352e-05 days
339,-69.7088,0.9264706,0.4558824,0.07352941,0,0,0,5.294521e-05 days
