mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
136,-1594.804,0.4890511,0.1094891,0.5109489,0,0,0,4.13403e-05 days
137,-1591.049,0.4927536,0.1086957,0.5072464,0,0,0,4.16698e-05 days
138,-1591.049,0.4892086,0.1079137,0.5107914,0,0,0,4.200405e-05 days
139,-1591.049,0.4857143,0.1071429,0.5142857,0,0,0,4.23264e-05 days
140,-1592.506,0.4893617,0.1134752,0.5106383,0,0,0,4.265615e-05 days
141,-1590.261,0.4929577,0.1126761,0.5070423,0,0,0,4.297059e-05 days
142,-1592.363,0.4965035,0.1188811,0.5034965,0,0,0,4.329833e-05 days
143,-1591.686,0.5,0.1180556,0.5,0,0,0,4.363235e-05 days
144,-1591.686,0.4965517,0.1172414,0.5034483,0,0,0,4.395828e-05 days
145,-1591.686,0.4931507,0.1164384,0.5068493,0,0,0,4.43143e-05 days
146,-1591.686,0.4897959,0.1156463,0.5102041,0,0,0,4.463134e-05 days
147,-1591.686,0.4864865,0.1148649,0.5135135,0,0,0,4.495731e-05 days
148,-1591.686,0.4832215,0.114094,0.5167785,0,0,0,4.527928e-05 days
149,-1591.686,0.48,0.1133333,0.52,0,0,0,4.561484e-05 days
150,-1591.686,0.4768212,0.1125828,0.5231788,0,0,0,4.593808e-05 days
151,-1591.686,0.4736842,0.1118421,0.5263158,0,0,0,4.625948e-05 days
152,-1592.392,0.4771242,0.1176471,0.5228758,0,0,0,4.666067e-05 days
153,-1592.434,0.4805195,0.1233766,0.5194805,0,0,0,4.699608e-05 days
154,-1592.634,0.483871,0.1290323,0.516129,0,0,0,4.732208e-05 days
155,-1592.634,0.4807692,0.1282051,0.5192308,0,0,0,4.76528e-05 days
156,-1592.634,0.477707,0.1273885,0.522293,0,0,0,4.798642e-05 days
157,-1592.634,0.4746835,0.1265823,0.5253165,0,0,0,4.830597e-05 days
158,-1592.634,0.4716981,0.1257862,0.5283019,0,0,0,4.86213e-05 days
159,-1595.104,0.475,0.13125,0.525,0,0,0,4.894429e-05 days
160,-1593.36,0.4782609,0.1304348,0.5217391,0,0,0,4.925989e-05 days
161,-1593.858,0.4814815,0.1358025,0.5185185,0,0,0,4.958751e-05 days
162,-1594.448,0.4846626,0.1411043,0.5153374,0,0,0,4.991304e-05 days
163,-1593.557,0.4878049,0.1402439,0.5121951,0,0,0,5.024211e-05 days
164,-1591.828,0.4909091,0.1393939,0.5090909,0,0,0,5.056789e-05 days
165,-1592.403,0.4939759,0.1445783,0.5060241,0,0,0,5.089928e-05 days
166,-1591.283,0.497006,0.1437126,0.502994,0,0,0,5.12276e-05 days
167,-1590.888,0.5,0.1428571,0.5,0,0,0,5.153658e-05 days
168,-1586.795,0.5029586,0.1420118,0.4970414,0,0,0,5.185072e-05 days
169,-1586.795,0.5,0.1411765,0.5,0,0,0,5.217556e-05 days
170,-1586.795,0.497076,0.1403509,0.502924,0,0,0,5.251448e-05 days
171,-1586.144,0.5,0.1395349,0.5,0,0,0,5.28451e-05 days
172,-1586.144,0.4971098,0.1387283,0.5028902,0,0,0,5.322459e-05 days
173,-1586.144,0.4942529,0.137931,0.5057471,0,0,0,5.356357e-05 days
174,-1586.144,0.4914286,0.1371429,0.5085714,0,0,0,5.388003e-05 days
175,-1586.144,0.4886364,0.1363636,0.5113636,0,0,0,5.421285e-05 days
176,-1586.144,0.4858757,0.1355932,0.5141243,0,0,0,5.454633e-05 days
177,-1586.144,0.4831461,0.1348315,0.5168539,0,0,0,5.487629e-05 days
178,-1586.144,0.4804469,0.1340782,0.5195531,0,0,0,5.51979e-05 days
179,-1585.301,0.4833333,0.1333333,0.5166667,0,0,0,5.552421e-05 days
180,-1585.301,0.480663,0.1325967,0.519337,0,0,0,5.584787e-05 days
181,-1584.897,0.4835165,0.1318681,0.5164835,0,0,0,5.618106e-05 days
182,-1581.271,0.4863388,0.1311475,0.5136612,0,0,0,5.650545e-05 days
183,-1581.271,0.4836957,0.1304348,0.5163043,0,0,0,5.682705e-05 days
184,-1581.271,0.4810811,0.1297297,0.5189189,0,0,0,5.714913e-05 days
185,-1580.125,0.483871,0.1290323,0.516129,0,0,0,5.747024e-05 days
186,-1580.125,0.4812834,0.1283422,0.5187166,0,0,0,5.779707e-05 days
187,-1580.125,0.4787234,0.1276596,0.5212766,0,0,0,5.811944e-05 days
188,-1579.679,0.4814815,0.1269841,0.5185185,0,0,0,5.844375e-05 days
189,-1579.679,0.4789474,0.1263158,0.5210526,0,0,0,5.877401e-05 days
190,-1578.403,0.4816754,0.1256545,0.5183246,0,0,0,5.909495e-05 days
191,-1578.403,0.4791667,0.125,0.5208333,0,0,0,5.94173e-05 days
