mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
233,-101.275,0.5726496,0.06410256,0.4273504,0,0,0,3.733755e-05 days
234,-101.275,0.5702128,0.06382979,0.4297872,0,0,0,3.749398e-05 days
235,-103.0228,0.5720339,0.06779661,0.4279661,0,0,0,3.765558e-05 days
236,-103.0228,0.5696203,0.06751055,0.4303797,0,0,0,3.780909e-05 days
237,-103.0228,0.5672269,0.06722689,0.4327731,0,0,0,3.796541e-05 days
238,-103.0228,0.5648536,0.06694561,0.4351464,0,0,0,3.812077e-05 days
239,-103.1662,0.5666667,0.07083333,0.4333333,0,0,0,3.828469e-05 days
240,-103.2602,0.5684647,0.0746888,0.4315353,0,0,0,3.844188e-05 days
241,-103.1944,0.5702479,0.07438017,0.4297521,0,0,0,3.860135e-05 days
242,-103.1944,0.5679012,0.07407407,0.4320988,0,0,0,3.876049e-05 days
243,-103.1967,0.5696721,0.07786885,0.4303279,0,0,0,3.892035e-05 days
244,-102.1384,0.5714286,0.07755102,0.4285714,0,0,0,3.907885e-05 days
245,-102.1384,0.5691057,0.07723577,0.4308943,0,0,0,3.925762e-05 days
246,-100.713,0.5708502,0.07692308,0.4291498,0,0,0,3.941909e-05 days
247,-100.713,0.5685484,0.0766129,0.4314516,0,0,0,3.95843e-05 days
248,-100.7734,0.5702811,0.08032129,0.4297189,0,0,0,3.974067e-05 days
249,-99.08853,0.572,0.08,0.428,0,0,0,3.989557e-05 days
250,-98.60044,0.5737052,0.07968127,0.4262948,0,0,0,4.005013e-05 days
251,-98.60044,0.5714286,0.07936508,0.4285714,0,0,0,4.020706e-05 days
252,-98.62321,0.5731225,0.08300395,0.4268775,0,0,0,4.036131e-05 days
253,-98.58427,0.5748031,0.08267717,0.4251969,0,0,0,4.051525e-05 days
254,-95.82163,0.5764706,0.08235294,0.4235294,0,0,0,4.067653e-05 days
255,-95.82163,0.5742188,0.08203125,0.4257812,0,0,0,4.083173e-05 days
256,-95.82163,0.5719844,0.08171206,0.4280156,0,0,0,4.099113e-05 days
257,-95.82163,0.5697674,0.08139535,0.4302326,0,0,0,4.114797e-05 days
258,-95.87352,0.5714286,0.08494208,0.4285714,0,0,0,4.130701e-05 days
259,-94.78805,0.5730769,0.08461538,0.4269231,0,0,0,4.147322e-05 days
260,-93.33675,0.5747126,0.08429119,0.4252874,0,0,0,4.16309e-05 days
261,-91.4455,0.5763359,0.08396947,0.4236641,0,0,0,4.179078e-05 days
262,-90.40525,0.5779468,0.08365019,0.4220532,0,0,0,4.194569e-05 days
263,-88.78431,0.5795455,0.08333333,0.4204545,0,0,0,4.210704e-05 days
264,-88.71967,0.5811321,0.08301887,0.4188679,0,0,0,4.226419e-05 days
265,-88.34094,0.5827068,0.08270677,0.4172932,0,0,0,4.242655e-05 days
266,-88.34094,0.5805243,0.082397,0.4194757,0,0,0,4.258244e-05 days
267,-86.78825,0.5820896,0.08208955,0.4179104,0,0,0,4.273647e-05 days
268,-88.39035,0.5836431,0.08550186,0.4163569,0,0,0,4.289389e-05 days
269,-88.73582,0.5851852,0.08888889,0.4148148,0,0,0,4.305706e-05 days
270,-88.73582,0.5830258,0.08856089,0.4169742,0,0,0,4.321345e-05 days
271,-87.9166,0.5845588,0.08823529,0.4154412,0,0,0,4.337051e-05 days
272,-87.04,0.5860806,0.08791209,0.4139194,0,0,0,4.352393e-05 days
273,-87.04,0.5839416,0.08759124,0.4160584,0,0,0,4.368893e-05 days
274,-86.39214,0.5854545,0.08727273,0.4145455,0,0,0,4.384435e-05 days
275,-86.39214,0.5833333,0.08695652,0.4166667,0,0,0,4.400399e-05 days
276,-86.39214,0.5812274,0.0866426,0.4187726,0,0,0,4.415963e-05 days
277,-82.44165,0.5827338,0.08633094,0.4172662,0,0,0,4.431874e-05 days
278,-82.44165,0.5806452,0.08602151,0.4193548,0,0,0,4.448024e-05 days
279,-82.77022,0.5821429,0.08928571,0.4178571,0,0,0,4.463674e-05 days
280,-81.11431,0.5836299,0.08896797,0.4163701,0,0,0,4.479217e-05 days
281,-81.16223,0.5851064,0.09219858,0.4148936,0,0,0,4.494624e-05 days
282,-80.87562,0.5865724,0.09187279,0.4134276,0,0,0,4.510785e-05 days
283,-80.87562,0.584507,0.0915493,0.415493,0,0,0,4.527277e-05 days
284,-80.59401,0.5859649,0.09122807,0.4140351,0,0,0,4.542905e-05 days
285,-80.59401,0.5839161,0.09090909,0.4160839,0,0,0,4.559186e-05 days
286,-80.59401,0.5818815,0.09059233,0.4181185,0,0,0,4.574733e-05 days
287,-80.59401,0.5798611,0.09027778,0.4201389,0,0,0,4.590774e-05 days
288,-80.59401,0.5778547,0.0899654,0.4221453,0,0,0,4.606668e-05 days
289,-80.45036,0.5793103,0.08965517,0.4206897,0,0,0,4.623145e-05 days
290,-79.67188,0.580756,0.08934708,0.419244,0,0,0,4.640132e-05 days
291,-78.21266,0.5821918,0.0890411,0.4178082,0,0,0,4.656495e-05 days
292,-78.52142,0.5836177,0.09215017,0.4163823,0,0,0,4.672402e-05 days
293,-77.82627,0.585034,0.09183673,0.414966,0,0,0,4.688469e-05 days
294,-74.0427,0.5864407,0.09152542,0.4135593,0,0,0,4.704245e-05 days
295,-73.81671,0.5878378,0.09121622,0.4121622,0,0,0,4.720183e-05 days
296,-71.64861,0.5892256,0.09090909,0.4107744,0,0,0,4.736757e-05 days
297,-70.64822,0.590604,0.09060403,0.409396,0,0,0,4.752985e-05 days
298,-68.11405,0.5919732,0.090301,0.4080268,0,0,0,4.768197e-05 days
299,-68.57121,0.5933333,0.09333333,0.4066667,0,0,0,4.783755e-05 days
300,-68.57121,0.5913621,0.09302326,0.4086379,0,0,0,4.799522e-05 days
301,-68.55849,0.5927152,0.09271523,0.4072848,0,0,0,4.81575e-05 days
302,-67.93622,0.5940594,0.09240924,0.4059406,0,0,0,4.83175e-05 days
303,-67.78265,0.5953947,0.09210526,0.4046053,0,0,0,4.847589e-05 days
304,-67.32653,0.5967213,0.09180328,0.4032787,0,0,0,4.863749e-05 days
305,-65.6513,0.5980392,0.09150327,0.4019608,0,0,0,4.879161e-05 days
306,-65.6513,0.5960912,0.09120521,0.4039088,0,0,0,4.895623e-05 days
307,-64.68558,0.5974026,0.09090909,0.4025974,0,0,0,4.911354e-05 days
308,-63.95998,0.5987055,0.09061489,0.4012945,0,0,0,4.927851e-05 days
309,-64.00363,0.6,0.09354839,0.4,0,0,0,4.943261e-05 days
310,-62.4118,0.6012862,0.09324759,0.3987138,0,0,0,4.958909e-05 days
311,-62.4118,0.599359,0.09294872,0.400641,0,0,0,4.975208e-05 days
312,-62.4118,0.5974441,0.09265176,0.4025559,0,0,0,4.991311e-05 days
313,-62.0884,0.5987261,0.09235669,0.4012739,0,0,0,5.007072e-05 days
314,-62.02396,0.6,0.09206349,0.4,0,0,0,5.022747e-05 days
315,-61.70475,0.6012658,0.09177215,0.3987342,0,0,0,5.038963e-05 days
316,-60.78919,0.6025237,0.09148265,0.3974763,0,0,0,5.055127e-05 days
317,-58.66581,0.6037736,0.09119497,0.3962264,0,0,0,5.070435e-05 days
318,-58.3452,0.6050157,0.09090909,0.3949843,0,0,0,5.085898e-05 days
319,-58.3452,0.603125,0.090625,0.396875,0,0,0,5.101654e-05 days
320,-58.3452,0.6012461,0.09034268,0.3987539,0,0,0,5.117383e-05 days
321,-58.24106,0.6024845,0.09006211,0.3975155,0,0,0,5.133343e-05 days
322,-58.4935,0.6037152,0.09287926,0.3962848,0,0,0,5.148824e-05 days
323,-58.79798,0.6049383,0.09567901,0.3950617,0,0,0,5.164628e-05 days
324,-58.79798,0.6030769,0.09538462,0.3969231,0,0,0,5.180824e-05 days
325,-58.40434,0.6042945,0.09509202,0.3957055,0,0,0,5.196171e-05 days
326,-58.57961,0.6055046,0.09785933,0.3944954,0,0,0,5.211515e-05 days
327,-57.14302,0.6067073,0.09756098,0.3932927,0,0,0,5.227436e-05 days
328,-55.37353,0.6079027,0.09726444,0.3920973,0,0,0,5.243044e-05 days
329,-55.31137,0.6090909,0.0969697,0.3909091,0,0,0,5.259225e-05 days
330,-55.31137,0.6072508,0.09667674,0.3927492,0,0,0,5.274705e-05 days
331,-54.79741,0.6084337,0.09638554,0.3915663,0,0,0,5.290299e-05 days
332,-53.93728,0.6096096,0.0960961,0.3903904,0,0,0,5.305751e-05 days
