mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
188,-143.8408,0.7777778,0.2486772,0.2222222,0,0,0,3.356898e-05 days
189,-143.7415,0.7789474,0.2473684,0.2210526,0,0,0,3.373437e-05 days
190,-143.7855,0.7801047,0.2513089,0.2198953,0,0,0,3.38883e-05 days
191,-143.7596,0.78125,0.25,0.21875,0,0,0,3.407972e-05 days
192,-143.6788,0.7823834,0.2487047,0.2176166,0,0,0,3.42553e-05 days
193,-143.5604,0.7835052,0.2474227,0.2164948,0,0,0,3.441138e-05 days
194,-143.5628,0.7846154,0.2512821,0.2153846,0,0,0,3.457323e-05 days
195,-143.6323,0.7857143,0.255102,0.2142857,0,0,0,3.476742e-05 days
196,-143.5696,0.786802,0.2538071,0.213198,0,0,0,3.493583e-05 days
197,-143.5418,0.7878788,0.2525253,0.2121212,0,0,0,3.511025e-05 days
198,-143.5411,0.7889447,0.2512563,0.2110553,0,0,0,3.527121e-05 days
199,-143.5587,0.79,0.255,0.21,0,0,0,3.542451e-05 days
200,-143.5748,0.7910448,0.2587065,0.2089552,0,0,0,3.560111e-05 days
201,-143.6334,0.7920792,0.2623762,0.2079208,0,0,0,3.576745e-05 days
202,-143.6334,0.7881773,0.2610837,0.2118227,0,0,0,3.594746e-05 days
203,-143.9486,0.7892157,0.2647059,0.2107843,0,0,0,3.611609e-05 days
204,-143.9362,0.7902439,0.2634146,0.2097561,0,0,0,3.628058e-05 days
205,-143.9185,0.7912621,0.2621359,0.2087379,0,0,0,3.645579e-05 days
206,-143.9185,0.7874396,0.2608696,0.2125604,0,0,0,3.662799e-05 days
207,-143.9266,0.7884615,0.2644231,0.2115385,0,0,0,3.677842e-05 days
208,-144.3031,0.7894737,0.2679426,0.2105263,0,0,0,3.694278e-05 days
209,-144.6205,0.7904762,0.2714286,0.2095238,0,0,0,3.710071e-05 days
210,-144.3818,0.7914692,0.2701422,0.2085308,0,0,0,3.726974e-05 days
211,-144.6658,0.7924528,0.2735849,0.2075472,0,0,0,3.745193e-05 days
212,-144.5411,0.7934272,0.2723005,0.2065728,0,0,0,3.761977e-05 days
213,-144.4874,0.7943925,0.271028,0.2056075,0,0,0,3.779039e-05 days
214,-144.5408,0.7953488,0.2744186,0.2046512,0,0,0,3.797006e-05 days
215,-144.8539,0.7962963,0.2777778,0.2037037,0,0,0,3.813913e-05 days
216,-144.8935,0.797235,0.281106,0.202765,0,0,0,3.829312e-05 days
217,-144.6328,0.7981651,0.2798165,0.2018349,0,0,0,3.845373e-05 days
218,-144.5758,0.7990868,0.2785388,0.2009132,0,0,0,3.864222e-05 days
219,-144.8018,0.8,0.2818182,0.2,0,0,0,3.884005e-05 days
220,-144.9467,0.800905,0.2850679,0.199095,0,0,0,3.900199e-05 days
221,-144.9031,0.8018018,0.2837838,0.1981982,0,0,0,3.916943e-05 days
222,-145.4823,0.8026906,0.2869955,0.1973094,0,0,0,3.933548e-05 days
