mcmc_step,log_likelihood,accepts,accepts_lower,rejects,accepts0,accepts0_lower,rejects0,time
182,-6936.732,0.5355191,0.05464481,0.4644809,0,0,0,0.0003682399 days
183,-6936.732,0.5326087,0.05434783,0.4673913,0,0,0,0.000370207 days
184,-6930.365,0.5351351,0.05405405,0.4648649,0,0,0,0.0003722053 days
185,-6930.365,0.5322581,0.05376344,0.4677419,0,0,0,0.000374191 days
186,-6930.365,0.5294118,0.05347594,0.4705882,0,0,0,0.0003761689 days
187,-6930.365,0.5265957,0.05319149,0.4734043,0,0,0,0.000378134 days
188,-6919.53,0.5291005,0.05291005,0.4708995,0,0,0,0.0003801612 days
189,-6919.53,0.5263158,0.05263158,0.4736842,0,0,0,0.000382169 days
190,-6919.53,0.5235602,0.05235602,0.4764398,0,0,0,0.0003841688 days
191,-6919.53,0.5208333,0.05208333,0.4791667,0,0,0,0.0003861466 days
192,-6918.486,0.5233161,0.05181347,0.4766839,0,0,0,0.0003881915 days
193,-6918.528,0.5257732,0.05670103,0.4742268,0,0,0,0.0003902789 days
194,-6918.934,0.5282051,0.06153846,0.4717949,0,0,0,0.0003923243 days
195,-6918.934,0.5255102,0.06122449,0.4744898,0,0,0,0.0003943048 days
196,-6918.934,0.5228426,0.06091371,0.4771574,0,0,0,0.0003962932 days
197,-6919.258,0.5252525,0.06565657,0.4747475,0,0,0,0.0003983088 days
198,-6915.609,0.5276382,0.06532663,0.4723618,0,0,0,0.0004003103 days
199,-6914.398,0.53,0.065,0.47,0,0,0,0.0004024203 days
200,-6910.71,0.5323383,0.06467662,0.4676617,0,0,0,0.0004045064 days
201,-6910.71,0.529703,0.06435644,0.470297,0,0,0,0.0004065002 days
202,-6910.71,0.5270936,0.06403941,0.4729064,0,0,0,0.0004084928 days
203,-6910.71,0.5245098,0.06372549,0.4754902,0,0,0,0.000410475 days
204,-6910.71,0.5219512,0.06341463,0.4780488,0,0,0,0.0004124667 days
205,-6910.71,0.5194175,0.0631068,0.4805825,0,0,0,0.0004144357 days
206,-6908.387,0.5217391,0.06280193,0.4782609,0,0,0,0.0004164383 days
207,-6906.168,0.5240385,0.0625,0.4759615,0,0,0,0.0004184762 days
208,-6885.748,0.5263158,0.06220096,0.4736842,0,0,0,0.0004205422 days
209,-6885.748,0.5238095,0.06190476,0.4761905,0,0,0,0.0004225762 days
210,-6883.701,0.5260664,0.06161137,0.4739336,0,0,0,0.0004245456 days
211,-6883.701,0.5235849,0.06132075,0.4764151,0,0,0,0.0004265383 days
212,-6866.168,0.5258216,0.06103286,0.4741784,0,0,0,0.0004286003 days
213,-6865.958,0.5280374,0.06074766,0.4719626,0,0,0,0.0004306484 days
214,-6862.907,0.5302326,0.06046512,0.4697674,0,0,0,0.0004326461 days
215,-6859.053,0.5324074,0.06018519,0.4675926,0,0,0,0.0004346749 days
216,-6859.053,0.5299539,0.05990783,0.4700461,0,0,0,0.0004366997 days
217,-6859.053,0.5275229,0.05963303,0.4724771,0,0,0,0.0004386783 days
218,-6859.053,0.5251142,0.05936073,0.4748858,0,0,0,0.0004407051 days
219,-6852.167,0.5272727,0.05909091,0.4727273,0,0,0,0.0004427428 days
220,-6848.567,0.5294118,0.05882353,0.4705882,0,0,0,0.0004447505 days
221,-6845.631,0.5315315,0.05855856,0.4684685,0,0,0,0.0004467163 days
222,-6845.631,0.529148,0.05829596,0.470852,0,0,0,0.0004487218 days
223,-6835.493,0.53125,0.05803571,0.46875,0,0,0,0.0004507108 days
224,-6835.493,0.5288889,0.05777778,0.4711111,0,0,0,0.0004526684 days
225,-6835.493,0.5265487,0.05752212,0.4734513,0,0,0,0.0004546579 days
226,-6835.493,0.5242291,0.05726872,0.4757709,0,0,0,0.0004566489 days
227,-6835.493,0.5219298,0.05701754,0.4780702,0,0,0,0.0004586172 days
228,-6826.333,0.5240175,0.05676856,0.4759825,0,0,0,0.0004606067 days
229,-6818.813,0.526087,0.05652174,0.473913,0,0,0,0.000462639 days
230,-6818.813,0.5238095,0.05627706,0.4761905,0,0,0,0.0004646591 days
231,-6818.813,0.5215517,0.05603448,0.4784483,0,0,0,0.0004666413 days
232,-6818.813,0.5193133,0.05579399,0.4806867,0,0,0,0.0004686712 days
233,-6811.279,0.5213675,0.05555556,0.4786325,0,0,0,0.0004706645 days
234,-6807.163,0.5234043,0.05531915,0.4765957,0,0,0,0.0004726975 days
235,-6807.01,0.5254237,0.05508475,0.4745763,0,0,0,0.0004746915 days
236,-6807.01,0.5232068,0.05485232,0.4767932,0,0,0,0.0004766991 days
237,-6805.924,0.5252101,0.05462185,0.4747899,0,0,0,0.000478703 days
238,-6805.924,0.5230126,0.05439331,0.4769874,0,0,0,0.0004806612 days
239,-6801.305,0.525,0.05416667,0.475,0,0,0,0.0004826863 days
240,-6794.599,0.526971,0.05394191,0.473029,0,0,0,0.0004846805 days
241,-6794.599,0.5247934,0.05371901,0.4752066,0,0,0,0.000486658 days
242,-6794.599,0.5226337,0.05349794,0.4773663,0,0,0,0.0004886506 days
243,-6794.599,0.5204918,0.05327869,0.4795082,0,0,0,0.0004906516 days
244,-6794.599,0.5183673,0.05306122,0.4816327,0,0,0,0.0004925973 days
245,-6794.599,0.5162602,0.05284553,0.4837398,0,0,0,0.0004945796 days
246,-6794.649,0.5182186,0.05668016,0.4817814,0,0,0,0.0004965742 days
247,-6794.649,0.516129,0.05645161,0.483871,0,0,0,0.0004985161 days
248,-6794.649,0.5140562,0.0562249,0.4859438,0,0,0,0.0005005213 days
249,-6794.649,0.512,0.056,0.488,0,0,0,0.0005024944 days
250,-6794.649,0.5099602,0.05577689,0.4900398,0,0,0,0.0005044279 days
251,-6791.853,0.5119048,0.05555556,0.4880952,0,0,0,0.0005064083 days
252,-6794.583,0.513834,0.05928854,0.486166,0,0,0,0.0005084095 days
253,-6794.583,0.511811,0.05905512,0.488189,0,0,0,0.0005104291 days
254,-6794.752,0.5137255,0.0627451,0.4862745,0,0,0,0.0005125151 days
255,-6794.752,0.5117188,0.0625,0.4882812,0,0,0,0.0005145605 days
256,-6794.752,0.5097276,0.06225681,0.4902724,0,0,0,0.0005166408 days
257,-6794.752,0.5077519,0.0620155,0.4922481,0,0,0,0.0005186131 days
258,-6794.752,0.5057915,0.06177606,0.4942085,0,0,0,0.0005206531 days
259,-6794.752,0.5038462,0.06153846,0.4961538,0,0,0,0.0005227115 days
260,-6794.752,0.5019157,0.06130268,0.4980843,0,0,0,0.0005247951 days
261,-6794.752,0.5,0.0610687,0.5,0,0,0,0.0005268596 days
262,-6794.752,0.4980989,0.0608365,0.5019011,0,0,0,0.0005289135 days
263,-6794.752,0.4962121,0.06060606,0.5037879,0,0,0,0.0005308885 days
264,-6794.752,0.4943396,0.06037736,0.5056604,0,0,0,0.0005328797 days
265,-6794.752,0.4924812,0.06015038,0.5075188,0,0,0,0.0005348791 days
266,-6794.752,0.4906367,0.05992509,0.5093633,0,0,0,0.0005368841 days
267,-6794.752,0.488806,0.05970149,0.511194,0,0,0,0.0005388432 days
